well,condition,replicate,group,CDW,Yx,Yp,µmax2,µmax,lag,r.c_µmax,strain,strain_type
E4,AcAcid_4.5,1,acid,0.7661500000000001,0.040445593023255816,0.0528383676744186,0.1476948529260098,0.1380581082390031,6.197684409395291,0.0698020913796949,Thermosacc,ind
E5,AcAcid_4.5,2,acid,0.76285,0.04307635572139304,0.0565016552238806,0.16418366642321114,0.13760754070854836,5.931188134869334,0.1931298646703584,Thermosacc,ind
E6,AcAcid_4.5,3,acid,0.74195,0.03742725555555555,0.050459628222222226,0.16685187815986915,0.1390234767048565,6.17767348380599,0.20017051878289352,Thermosacc,ind
E7,LacAcid_7,1,acid,3.135,0.16863625592417059,0.05375908672985781,0.17056277653607033,0.1469234846788078,6.008149849433086,0.1608952572077964,Thermosacc,ind
E8,LacAcid_7,2,acid,3.0195000000000003,0.1608982394366197,0.05190775962441314,0.1730516288708798,0.14678895921735222,5.983145061722219,0.17891447554063059,Thermosacc,ind
E9,LacAcid_7,3,acid,3.3605,0.17258676470588236,0.05128022443438914,0.16821873381083474,0.14488222732334083,5.996620544980844,0.16107225101815062,Thermosacc,ind
E10,LacAcid_2,1,acid,2.8600000000000003,0.14556502242152464,0.04642577533632286,0.17048425284344632,0.14387905556286523,5.64521619912534,0.18491362190625754,Thermosacc,ind
E11,LacAcid_2,2,acid,2.6950000000000003,0.14227093023255816,0.05248894604651163,0.16973199493620605,0.1459676131661791,5.734962719516311,0.16280585298721045,Thermosacc,ind
E12,LacAcid_2,3,acid,2.5355000000000003,0.13510762910798124,0.050352756338028166,0.171456773747817,0.14082799067126534,5.5923379419467665,0.2174907341257777,Thermosacc,ind
F1,LevAcid_5,1,acid,0.7722,0.040020410958904115,0.05170175120474315,0.15725524992844728,0.12686189530885963,6.291876752970337,0.23957827955818872,Thermosacc,ind
F2,LevAcid_5,2,acid,0.7881500000000001,0.039757788888888895,0.047591389223158184,0.16040366366721456,0.13210504544208954,6.381398758507645,0.21421300095256546,Thermosacc,ind
F3,LevAcid_5,3,acid,0.7793500000000001,0.039313877777777784,0.04842605963364087,0.16157185656318276,0.13215856767765133,6.3407680427612965,0.2225605906782642,Thermosacc,ind
F4,LevAcid_2.5,1,acid,0.83545,0.04329843607305937,0.04573016775739194,0.15677400108017797,0.13750138634359357,5.976246203614301,0.1401630576176539,Thermosacc,ind
F5,LevAcid_2.5,2,acid,0.8107000000000001,0.04201573059360732,0.04887967129881477,0.15642991430929193,0.1370135374509467,6.1849706904127375,0.14171137552956511,Thermosacc,ind
F6,LevAcid_2.5,3,acid,0.8024500000000001,0.040122500000000005,0.05001504211793021,0.15611958635471815,0.1376158139866572,6.015176829885334,0.13445963681074483,Thermosacc,ind
F7,HMF_6,1,aldehyde,0.06985000000000001,0,0,0,0.008471839230674587,11.9952460719845,-1,Thermosacc,ind
F8,HMF_6,2,aldehyde,0.0671,0.02626155172413792,0.033227208597867125,0,0.008253638509807728,11.550257479562998,-1,Thermosacc,ind
F9,HMF_6,3,aldehyde,0.05775,0.09363750000000022,0.1227290699673374,0.07675451058145442,0.0070688736507077184,18.386769427875233,9.858096264568253,Thermosacc,ind
F10,HMF_0.5,1,aldehyde,2.7225,0.137335,0.05020163123412221,0.1650395991111903,0.14349831966807872,5.84155797866446,0.15011520339010243,Thermosacc,ind
F11,HMF_0.5,2,aldehyde,2.4200000000000004,0.12317040358744397,0.047084189992067475,0,0.14033493250618626,5.852555379420472,-1,Thermosacc,ind
F12,HMF_0.5,3,aldehyde,0.02365,0.001193011111111111,0.049943642198154836,0,0.1381442309037955,5.789471147114679,-1,Thermosacc,ind
G1,Furf_3,1,aldehyde,0,0,0,0,0,0,NA,Thermosacc,ind
G2,Furf_3,2,aldehyde,0,0,0,0,0,0,NA,Thermosacc,ind
G3,Furf_3,3,aldehyde,0,0,0,0,0,0,NA,Thermosacc,ind
G4,Furf_1,1,aldehyde,1.12915,0.057990282805429866,0.051280213557236276,0.15904038868647563,0.13672981526510822,12.235364818576898,0.16317270215065374,Thermosacc,ind
G5,Furf_1,2,aldehyde,1.17645,0.06041949095022624,0.04934890090443287,0.16135007670785811,0.1373828584631189,11.698634844372465,0.1744556672706976,Thermosacc,ind
G6,Furf_1,3,aldehyde,1.17975,0.06937908031088082,0.05245685328245512,0.14924357715955625,0.1383917777046088,11.477642069088686,0.07841361412460592,Thermosacc,ind
G7,Van_2,1,aldehyde,0,0,0,0,0,0,NA,Thermosacc,ind
G8,Van_2,2,aldehyde,0,0,0,0,0,0,NA,Thermosacc,ind
G9,Van_2,3,aldehyde,0,0,0,0,0,0,NA,Thermosacc,ind
G10,Van_0.5,1,aldehyde,1.1148500000000001,0.05940632629107982,0.04419692039117981,0.15298057694415507,0.1241473671774437,9.523576939235117,0.23224986902460926,Thermosacc,ind
G11,Van_0.5,2,aldehyde,1.12035,0.0560175,0.049533694344163666,0.1447718464970206,0.12254574003022882,9.848998324916714,0.18136988247252972,Thermosacc,ind
G12,Van_0.5,3,aldehyde,1.1390500000000001,0.0569525,0.04891696750902527,0.14700921698447852,0.1193701600000179,9.776658345831603,0.2315407551138113,Thermosacc,ind
H1,Glu_20,1,hexose,0.22000000000000003,0.01109777777777778,0.04564888354058029,0.15973020429376772,0.13000159568285016,5.593805611863526,0.2286787977852441,Thermosacc,ind
H2,Glu_20,2,hexose,3.0690000000000004,0.15345000000000003,0.047352587244284004,0.16229602846315483,0.13533096974956466,5.58458643823112,0.19925268224627435,Thermosacc,ind
H3,Glu_20,3,hexose,2.3980000000000006,0.12659209302325586,0.04672389667814066,0.16260395818415824,0.13383201793668462,5.5492785209516695,0.21498547725018619,Thermosacc,ind
