well,condition,replicate,group,CDW,Yx,Yp,µmax2,µmax,lag,r.c_µmax,strain,strain_type
D9,FrAcid_3.5,3,acid,1.6128,0.09170823529411763,0.029846811323510192,0.1388073665326034,0.12671584208608452,4.261942392955995,0.0954223579898122,ETRED,ind
D10,FrAcid_1,1,acid,1.8522,0.10134679245283018,0.029814427194662832,0.15665800906061178,0.14440615584804886,3.4182801911567506,0.08484301199358088,ETRED,ind
D11,FrAcid_1,2,acid,1.9088999999999998,0.1018860736196319,0.024751751388244234,0.16001371811372045,0.144511827289369,3.672555731423691,0.10727074119207289,ETRED,ind
D12,FrAcid_1,3,acid,1.6064999999999998,0.08522286585365853,0.024226510885257818,0.15417252280906624,0.15144885834389354,3.6320222667436015,0.017984054122006602,ETRED,ind
E1,AcAcid_6,1,acid,1.3923,0.07083631578947369,0.027762074728176774,0.16893025331874517,0.14669504338702752,3.8504294464342355,0.15157437782716487,ETRED,ind
E2,AcAcid_6,2,acid,1.8396,0.09470130177514792,0.028524490917820833,0.17526948419446173,0.14563815678676376,4.011349897748746,0.2034585445288401,ETRED,ind
E3,AcAcid_6,3,acid,1.9970999999999999,0.10280928994082839,0.02696053757779174,0.1782865138743958,0.14658134344409826,4.024450223996015,0.21629744744691165,ETRED,ind
E4,AcAcid_4.5,1,acid,1.5246,0.08137435582822085,0.02693819096565042,0.1772390092175207,0.14038868438577778,3.7991937468841925,0.262487856432082,ETRED,ind
E5,AcAcid_4.5,2,acid,1.4490000000000003,0.07640181818181818,0.02762446099568796,0.17866660587306973,0.13755189032571802,4.0586664444744835,0.2989033116883637,ETRED,ind
E6,AcAcid_4.5,3,acid,1.3734000000000002,0.07330417177914111,0.02808894863796947,0.17581812834049862,0.13807072451687646,4.068003136859449,0.2733917994252885,ETRED,ind
E7,LacAcid_7,1,acid,3.2256,0.1660515976331361,0.027565938870706224,0.1845456391406999,0.14212588053314806,3.7095764452942985,0.29846610939840945,ETRED,ind
E8,LacAcid_7,2,acid,3.3579,0.1770529090909091,0.028740600833897574,0.17578021066063182,0.14270499106886428,3.894338468318752,0.2317733902930321,ETRED,ind
E9,LacAcid_7,3,acid,2.5641,0.1385569565217391,0.031911855294842355,0.1798531982514292,0.1443795377230871,3.9764033794774143,0.24569728569417407,ETRED,ind
E10,LacAcid_2,1,acid,2.9358,0.15766333333333335,0.030757001611568448,0.187808691684865,0.15152303481336676,3.379482104971925,0.239472875633674,ETRED,ind
E11,LacAcid_2,2,acid,2.1105,0.11548018867924527,0.027272693653247332,0.1797422997172718,0.15071831957948598,3.588318298484577,0.19257101737044727,ETRED,ind
E12,LacAcid_2,3,acid,2.1923999999999997,0.11921174999999999,0.026931717953743634,0.18650342627058256,0.15821744425088036,3.571412620545638,0.17877916151173584,ETRED,ind
F1,LevAcid_5,1,acid,1.8837,0.09583736842105263,0.028480059419422724,0.16796524210847255,0.14951207629574775,3.610793732960517,0.1234225774259388,ETRED,ind
F2,LevAcid_5,2,acid,1.9215,0.09891745562130176,0.028595121068660852,0.1717053747135252,0.14428532911418235,3.7028482314428786,0.19004042730944318,ETRED,ind
F3,LevAcid_5,3,acid,1.7199000000000002,0.08699494186046512,0.028046798792994997,0.17526135865416703,0.142738190226802,3.951327570094192,0.22785190407478023,ETRED,ind
F4,LevAcid_2.5,1,acid,2.3625,0.11949854651162788,0.024329036492757052,0.18358579794118357,0.14950111236788202,4.089824488594285,0.22798951147218427,ETRED,ind
F5,LevAcid_2.5,2,acid,2.1294000000000004,0.11296207317073172,0.026732343127037688,0.18052768535704633,0.14979796187132152,4.11862578972166,0.20514113210780568,ETRED,ind
F6,LevAcid_2.5,3,acid,2.0664000000000002,0.11029251533742333,0.027220649667037827,0.17481958055099708,0.1459557599909528,4.107430879747591,0.19775732428671142,ETRED,ind
F7,HMF_6,1,aldehyde,1.8900000000000001,0.34985106382978715,0.005184575093622024,0.09505524599244854,0.06488811585593186,22.507810580412098,0.46490994134419594,ETRED,ind
F8,HMF_6,2,aldehyde,1.4112000000000002,0,0,0.08829858231643342,0.0705039577597287,25.36165678905042,0.25239185319705365,ETRED,ind
