well,condition,replicate,group,CDW,Yx,Yp,µmax2,µmax,lag,r.c_µmax,strain,strain_type
C11,EtOH_45,2,alcohol,1.314,0.06756118980169973,0,0.09740986221008535,0.08630272845140363,13.641699181936938,0.12869968259388295,PE2,ind
C12,EtOH_45,3,alcohol,1.2405,0.06843487841945288,0,0.09614082800425382,0.0856107625242821,16.175315277833846,0.12299931888803162,PE2,ind
D1,NaCl_80,1,salt,0.261,0,0,0.02284046500090558,0.05322607877591558,16.80087873067447,-0.570878307660704,PE2,ind
D2,NaCl_80,2,salt,0.21075000000000002,0,0,0.021322114598476695,0.05415252688289329,17.467500859119188,-0.60625817804243,PE2,ind
D3,NaCl_80,3,salt,0.26925,0,0,0.02285881175939564,0.04805444346357618,18.071459527646176,-0.5243142962060953,PE2,ind
D4,NaCl_25,1,salt,1.476,0.07632307692307692,0.14852829320042438,0.07595415459686528,0.07818046460817404,6.67451278290475,-0.028476551303022058,PE2,ind
D5,NaCl_25,2,salt,1.41975,0.07341442307692309,0.1711738625673052,0.07554591334546099,0.07897786350182377,6.4140471630038505,-0.04345458340087328,PE2,ind
D6,NaCl_25,3,salt,1.39875,0.07232852564102564,0.17977191296863432,0.07479445669524114,0.08523622597320295,8.403041264651822,-0.12250389032058451,PE2,ind
D7,FrAcid_3.5,1,acid,0.79725,0.04122532051282052,0.05388918913509079,0.07467191954658722,0.06964420253919922,8.488785243302873,0.07219146496161198,PE2,ind
D8,FrAcid_3.5,2,acid,0.90075,0.046313349858356945,0.17779006972686442,0.07839735100721389,0.0711721626231126,9.197042271466607,0.10151705551455258,PE2,ind
D9,FrAcid_3.5,3,acid,0.85275,0.044095192307692314,0.19042865149422528,0.07272314543726945,0.07019083357224387,7.679241881451471,0.03607752944576722,PE2,ind
D10,FrAcid_1,1,acid,1.17375,0.05967384453781513,0.16764213882274223,0.0630331135585008,0.10941338748103416,13.736219190651566,-0.42389944220101006,PE2,ind
D11,FrAcid_1,2,acid,1.1415,0.06005282608695653,0.16029019448121376,0.06446447053448484,0.0990698520998435,11.623450996318265,-0.3493028487665757,PE2,ind
D12,FrAcid_1,3,acid,1.1355,0.059737173913043486,0.17975664392628043,0.06169028907251676,0.09843790158709131,11.626985587161835,-0.3733075565620698,PE2,ind
E1,AcAcid_6,1,acid,0.9697499999999999,0.04930241596638654,0.16776120284179244,0.10027457431446128,0.1045782320342152,3.660031923005621,-0.04115251937273017,PE2,ind
E2,AcAcid_6,2,acid,0.9375,0.04820290368271954,0.17483994665994387,0.09966041893727796,0.10257065369312252,5.826534720361471,-0.028372976587938876,PE2,ind
E3,AcAcid_6,3,acid,0.9390000000000001,0.0477390756302521,0.17460738393718145,0.09846438271597059,0.10542832476537072,7.322032663226386,-0.06605380541612779,PE2,ind
E4,AcAcid_4.5,1,acid,0.8955,0.045784014084507045,0.16236039185935283,0.10235905217947036,0.09736482134921584,5.77242745876016,0.05129399675414433,PE2,ind
E5,AcAcid_4.5,2,acid,0.9135,0.04805804347826088,0.19577334283677836,0.1018582066547895,0.1015038336902253,6.795042262186584,0.003491227391919914,PE2,ind
E6,AcAcid_4.5,3,acid,0.88425,0.04625111671469741,0.16818599032186224,0.10272151957997862,0.10368493184275815,7.315081821235933,-0.00929172875611839,PE2,ind
E7,LacAcid_7,1,acid,3.4425,0.17501785714285714,0,0.09549219765266959,0.12269784333326907,3.741560569330967,-0.22172880094317657,PE2,ind
E8,LacAcid_7,2,acid,3.5774999999999997,0.1849903846153846,0.11316729718369063,0.09754325152584077,0.13178061777749756,2.6180701557075428,-0.25980578046358993,PE2,ind
E9,LacAcid_7,3,acid,3.3825,0.1729362676056338,0.1248833987531748,0.0941436079764428,0.1296570319963405,2.7315595139692843,-0.2739027993553025,PE2,ind
E10,LacAcid_2,1,acid,3.4200000000000004,0.1788847262247839,0.17976179227773692,0.08664036348583423,0.1332757082492974,3.4570915588836884,-0.3499163154040791,PE2,ind
E11,LacAcid_2,2,acid,3.1125,0.19413015463917527,0.2060292377894203,0.08381763397518258,0.13110542204997416,3.5666731608641533,-0.3606852206064113,PE2,ind
E12,LacAcid_2,3,acid,3.6750000000000003,0.1922226224783862,0.16389865626413086,0.08238445147511791,0.12223443930265339,3.8947380812198733,-0.32601276739092006,PE2,ind
F1,LevAcid_5,1,acid,1.0499999999999998,0.053382352941176464,0.1521042843366855,0.12154969411371461,0.11167302639834088,3.872081440852785,0.08844273352226856,PE2,ind
F2,LevAcid_5,2,acid,1.0905,0.0557537323943662,0.14930929841343143,0.12612222906031098,0.10170172960950971,5.607787995755983,0.24011882142580404,PE2,ind
F3,LevAcid_5,3,acid,1.0785,0.05422375346260387,0.14935921555398415,0.12661949712615111,0.10206223198368948,7.775428414318534,0.2406107006006504,PE2,ind
F4,LevAcid_2.5,1,acid,1.46625,0.07454464285714286,0.15275913644146186,0.11468382726164715,0.10234401685489135,5.8500441450259455,0.12057187890379391,PE2,ind
F5,LevAcid_2.5,2,acid,1.4985,0.07661345070422536,0.16595243592703765,0.11386091109576489,0.11291090453034144,5.051477563387179,0.008413771631491637,PE2,ind
F6,LevAcid_2.5,3,acid,1.347,0.07476467889908256,0.1637190340115592,0.11403560457785898,0.10800128306356377,5.58948379815051,0.05587268357491396,PE2,ind
F7,HMF_6,1,aldehyde,0,0,0,0,0,0,NA,PE2,ind
F8,HMF_6,2,aldehyde,0,0,0,0,0,0,NA,PE2,ind
F9,HMF_6,3,aldehyde,0,0,0,0,0,0,NA,PE2,ind
F10,HMF_0.5,1,aldehyde,1.51575,0.07749538732394366,0.1586486129894119,0.0665406012447315,0.09134164980543459,6.745111227954361,-0.27151960374628015,PE2,ind
F11,HMF_0.5,2,aldehyde,1.476,0.07856129032258063,0.15581325073657176,0.06514591882036952,0.0856948503536091,7.567657962753875,-0.23979190637998646,PE2,ind
F12,HMF_0.5,3,aldehyde,1.4609999999999999,0.07598037249283668,0.1502929078061776,0.0650833335472617,0.08744195181164828,7.547162454107089,-0.25569669707908044,PE2,ind
G1,Furf_3,1,aldehyde,0,0,0,0,0,0,NA,PE2,ind
G2,Furf_3,2,aldehyde,0,0,0,0,0,0,NA,PE2,ind
G3,Furf_3,3,aldehyde,0,0,0,0,0,0,NA,PE2,ind
G4,Furf_1,1,aldehyde,1.26675,0.06440199579831933,0.16555851848936298,0.09978586398800073,0.07897207176556482,15.92341329190395,0.2635588981915452,PE2,ind
G5,Furf_1,2,aldehyde,1.353,0.06802479224376731,0.15395126080948707,0.09888214913628099,0.09098302772849591,14.291272399096192,0.08681972456837762,PE2,ind
G6,Furf_1,3,aldehyde,1.305,0.06672042253521127,0.16948461259359437,0.0979206792029554,0.09211034105579813,14.829975857355988,0.06308019360863634,PE2,ind
G7,Van_2,1,aldehyde,0,0,0,0,0,0,NA,PE2,ind
G8,Van_2,2,aldehyde,0,0,0,0,0,0,NA,PE2,ind
G9,Van_2,3,aldehyde,0,0,0,0,0,0,NA,PE2,ind
G10,Van_0.5,1,aldehyde,0.8265,0.04225626760563381,0.18067981660454532,0.07919953583715114,0.07336265240325113,8.211805560703766,0.07956205566037233,PE2,ind
G11,Van_0.5,2,aldehyde,0.7507499999999999,0.03860088526912181,0.18989159496055888,0.07696159061624372,0.07851807385697257,8.039567650070259,-0.019823247874930287,PE2,ind
G12,Van_0.5,3,aldehyde,0.9690000000000001,0.05097782608695653,0.1762452907035944,0.07699782173013466,0.06054742013313735,9.472616510624999,0.27169450920988236,PE2,ind
H1,Glu_20,1,hexose,2.865,0.14730807365439094,0.12836045670764476,0.07686324538795908,0.10788647978068519,5.589407054506834,-0.28755442253553043,PE2,ind
H2,Glu_20,2,hexose,2.805,0.1410270083102493,0.13240397153366593,0.08378684651900448,0.10916627208386283,5.440605902565211,-0.2324841279306632,PE2,ind
H3,Glu_20,3,hexose,2.7075,0.136883356545961,0.1622681727149968,0.08042454583117764,0.10767152908345852,5.690605003395756,-0.25305652742389456,PE2,ind
